postcode,"postcodelat","postcodelong","lsoacode","lsoaname","lsoalat","lsoalong","IMD-rank"
MK43 7LP,"52.192836","-0.601747","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7JR,"52.192014","-0.604406","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QW,"52.163573","-0.561682","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LQ,"52.179350","-0.604846","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7JS,"52.190397","-0.607602","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QD,"52.168681","-0.553636","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LR,"52.192243","-0.601034","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7JT,"52.189957","-0.606123","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QY,"52.167167","-0.551901","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QE,"52.169000","-0.552485","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LS,"52.191694","-0.600188","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7JU,"52.188819","-0.610313","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QZ,"52.166307","-0.550671","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QF,"52.164123","-0.544865","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LT,"52.191001","-0.602448","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QG,"52.167085","-0.551099","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LU,"52.188168","-0.604599","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LA,"52.187598","-0.606636","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QH,"52.168272","-0.554760","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LB,"52.188677","-0.605871","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7JX,"52.188847","-0.607284","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7NA,"52.195698","-0.592864","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LW,"52.188475","-0.605526","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7NB,"52.189054","-0.580185","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LX,"52.185628","-0.595214","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LD,"52.186639","-0.606856","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LE,"52.183144","-0.597223","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7ND,"52.186885","-0.581468","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QL,"52.168081","-0.553085","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LF,"52.178770","-0.605244","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LG,"52.180455","-0.604767","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QN,"52.167419","-0.556338","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7LH,"52.182810","-0.616893","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 7QP,"52.167539","-0.556582","E01017465","Bedford 002B","52.17811","-0.58118",28089
MK43 9JG,"52.099249","-0.524477","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9LF,"52.103627","-0.527296","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9EW,"52.101189","-0.530078","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9DR,"52.099428","-0.532326","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9GZ,"52.099620","-0.526085","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JN,"52.101065","-0.523760","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9DS,"52.099409","-0.531523","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9BA,"52.104516","-0.528625","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9HR,"52.103660","-0.532055","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JQ,"52.100660","-0.521525","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9BF,"52.101421","-0.524901","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9EN,"52.100365","-0.528878","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JA,"52.099317","-0.525555","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JB,"52.100572","-0.526740","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9EP,"52.100606","-0.530856","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9LA,"52.099301","-0.525001","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JW,"52.100564","-0.523908","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9LB,"52.102265","-0.529093","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9DH,"52.098938","-0.532692","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JD,"52.102823","-0.526943","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9ER,"52.100271","-0.530020","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JY,"52.100133","-0.524696","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9ES,"52.099740","-0.529965","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9LD,"52.101767","-0.528088","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK43 9JZ,"52.100611","-0.525512","E01017553","Bedford 020C","52.10122","-0.52555",30962
MK42 7FJ,"52.115074","-0.516623","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7TT,"52.109471","-0.488186","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7PW,"52.105570","-0.497386","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7AD,"52.106305","-0.500793","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7LF,"52.108051","-0.494543","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DL,"52.111763","-0.513578","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7AY,"52.106837","-0.496628","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7AE,"52.107367","-0.500173","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7QN,"52.109631","-0.498578","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7AF,"52.107750","-0.499138","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DN,"52.110111","-0.513078","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7RX,"52.111850","-0.490705","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7XT,"52.106525","-0.495441","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7AG,"52.108370","-0.497686","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FN,"52.114462","-0.515139","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7EE,"52.107350","-0.496684","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7TY,"52.111529","-0.495813","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7EF,"52.107949","-0.495043","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DQ,"52.111272","-0.511711","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7TZ,"52.111530","-0.496572","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SQ,"52.110237","-0.495331","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7UP,"52.105626","-0.499735","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7BU,"52.107878","-0.497206","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7TH,"52.110110","-0.496649","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK43 8RB,"52.116170","-0.516528","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7QU,"52.111578","-0.494760","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DA,"52.113341","-0.511759","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7QB,"52.108970","-0.496103","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK43 8RD,"52.114924","-0.518264","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SU,"52.108113","-0.492379","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DB,"52.113786","-0.508618","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7PN,"52.105746","-0.497833","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SB,"52.109312","-0.492587","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7BY,"52.106894","-0.498305","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7QX,"52.111070","-0.491564","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7UA,"52.106005","-0.496247","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7HU,"52.108783","-0.492707","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7BZ,"52.106992","-0.497557","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7JA,"52.112674","-0.494650","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7TN,"52.106354","-0.498250","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SY,"52.107295","-0.491691","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DF,"52.113234","-0.509031","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7RP,"52.111711","-0.493178","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK43 9NS,"52.090533","-0.500722","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7QG,"52.112427","-0.497112","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DG,"52.112498","-0.510560","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SF,"52.110967","-0.496913","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK43 9AT,"52.107439","-0.515766","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DH,"52.111188","-0.512882","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SG,"52.110250","-0.497784","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7RR,"52.110638","-0.492265","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FG,"52.115132","-0.515496","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7HZ,"52.108533","-0.499243","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7SH,"52.109118","-0.491513","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK43 9AA,"52.099561","-0.504289","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7JY,"52.105382","-0.500298","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7JE,"52.106624","-0.494065","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7TR,"52.109147","-0.488869","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7PU,"52.108205","-0.498860","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7DJ,"52.111204","-0.514181","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK43 9AB,"52.101419","-0.506183","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7JF,"52.107989","-0.491128","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7UH,"52.108403","-0.494662","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7AW,"52.107173","-0.499011","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FF,"52.113946","-0.512031","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FL,"52.113957","-0.514294","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FQ,"52.116159","-0.517784","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FR,"52.106535","-0.510437","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FS,"52.106218","-0.508097","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FT,"52.106537","-0.508422","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FW,"52.107158","-0.509935","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FX,"52.108023","-0.510767","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK42 7FH,"52.114010","-0.514964","E01017516","Bedford 018D","52.10210","-0.50204",24303
MK40 2NR,"52.140206","-0.462655","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 3AE,"52.142751","-0.457861","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 3LG,"52.140106","-0.460495","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 3NF,"52.140106","-0.460495","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2NS,"52.141202","-0.461758","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 3NG,"52.139938","-0.461349","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2NT,"52.141007","-0.459237","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2JW,"52.144126","-0.468819","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TP,"52.143028","-0.467366","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2PS,"52.143890","-0.458962","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2LB,"52.145569","-0.464341","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2JY,"52.144300","-0.468389","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TR,"52.143321","-0.466420","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2PU,"52.141106","-0.459949","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2PA,"52.143376","-0.460266","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2AW,"52.142549","-0.458906","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2NX,"52.142072","-0.460939","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TT,"52.141647","-0.465586","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TU,"52.141467","-0.463488","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2NZ,"52.143012","-0.459942","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2LH,"52.143771","-0.459492","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TW,"52.141454","-0.467332","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TX,"52.140534","-0.466399","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2LJ,"52.144697","-0.460892","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TY,"52.141449","-0.466280","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2TZ,"52.140022","-0.467147","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2LL,"52.144799","-0.460436","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2PJ,"52.142710","-0.460873","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2PL,"52.141803","-0.462322","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2NN,"52.139488","-0.463410","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2AN,"52.142549","-0.458906","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2LQ,"52.143357","-0.460895","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 2UA,"52.142737","-0.466411","E01017484","Bedford 009C","52.14214","-0.46344",8217
MK40 4NL,"52.131775","-0.487154","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BU,"52.140677","-0.489322","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HQ,"52.132519","-0.487743","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BW,"52.138856","-0.487572","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BX,"52.140485","-0.484857","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BY,"52.140295","-0.486193","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HA,"52.133822","-0.487684","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4DD,"52.138631","-0.486148","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BZ,"52.140389","-0.487915","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4DE,"52.137525","-0.486112","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4PQ,"52.134614","-0.487000","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4DF,"52.138058","-0.487015","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4EP,"52.136249","-0.487616","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HD,"52.134390","-0.489900","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4DG,"52.137469","-0.486640","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HE,"52.134355","-0.488572","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4ER,"52.136646","-0.487004","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HZ,"52.139315","-0.483421","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HG,"52.133992","-0.488248","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HH,"52.133258","-0.487835","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HJ,"52.133242","-0.489413","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BP,"52.138898","-0.489456","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4EY,"52.133326","-0.486839","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4EZ,"52.134513","-0.487558","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4HN,"52.134769","-0.491349","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4DQ,"52.137210","-0.488183","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BS,"52.139429","-0.487363","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 4BT,"52.138288","-0.488176","E01017535","Bedford 013A","52.13883","-0.49032",14865
MK40 3ZP,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 9WQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2WU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7XQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TF,"52.133361","-0.472826","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0ZJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1SQ,"52.135041","-0.467859","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1RH,"52.135891","-0.470284","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QS,"52.134182","-0.473046","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0WW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7XR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TG,"52.136461","-0.469183","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1PJ,"52.135689","-0.469254","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2ZJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1HP,"52.136472","-0.472120","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 3XS,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 7WD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 4ZE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 0FA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QT,"52.134848","-0.473739","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 9WD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 3ZR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TH,"52.133908","-0.471302","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1LN,"52.137991","-0.469993","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2WD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7WJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 0GZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QU,"52.135070","-0.472840","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QA,"52.135510","-0.470020","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3WL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 0WT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1PL,"52.137152","-0.469759","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DA,"52.135833","-0.474115","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2WY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QB,"52.135927","-0.472387","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TJ,"52.136249","-0.468767","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 8ZG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2WF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 1DW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9PG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9WL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2YY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QW,"52.134569","-0.474435","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2WZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 9DZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 8WT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1LQ,"52.137487","-0.469251","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0YZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7ZF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 8YS,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1ZG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1NP,"52.137836","-0.469122","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0XQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1BY,"52.136188","-0.472393","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QX,"52.135128","-0.472473","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7FP,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1HU,"52.136709","-0.473734","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DX,"52.135968","-0.477631","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9DB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2XQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 9WX,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QE,"52.135352","-0.474496","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 9GU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1XJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2WH,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2ZP,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DE,"52.135683","-0.475084","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 7WJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5AQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7YN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1JA,"52.136322","-0.475106","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3WQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TN,"52.136249","-0.468767","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0ZR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1WB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1ZJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 6WX,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1JB,"52.136869","-0.475672","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 9GW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1XL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 7FN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1EP,"52.138050","-0.469699","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7DZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0ZS,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2ZR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 0WF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3ZF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
